"","League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Event_Time","Is_Pens","Event_Half","Event_Type","Event_Players","Score_Progression","Penalty_Number"
"1","Premier League","2017-08-11","Premier League (Matchweek 1)","Arsenal","3-4-3",4,2.5,"Alexandre Lacazette · 2&rsquor; Danny Welbeck · 45+2&rsquor; Aaron Ramsey · 83&rsquor; Olivier Giroud · 85&rsquor;","0","0","Leicester City","4-4-1-1",3,1.5,"Shinji Okazaki · 5&rsquor; Jamie Vardy · 29&rsquor; Jamie Vardy · 56&rsquor;","1","0","https://fbref.com/en/matches/e3c3ddf0/Arsenal-Leicester-City-August-11-2017-Premier-League","Arsenal","Home",2,FALSE,1,"Goal","Alexandre Lacazette Assist: Mohamed Elneny","1:0",NA
"2","Premier League","2017-08-11","Premier League (Matchweek 1)","Arsenal","3-4-3",4,2.5,"Alexandre Lacazette · 2&rsquor; Danny Welbeck · 45+2&rsquor; Aaron Ramsey · 83&rsquor; Olivier Giroud · 85&rsquor;","0","0","Leicester City","4-4-1-1",3,1.5,"Shinji Okazaki · 5&rsquor; Jamie Vardy · 29&rsquor; Jamie Vardy · 56&rsquor;","1","0","https://fbref.com/en/matches/e3c3ddf0/Arsenal-Leicester-City-August-11-2017-Premier-League","Leicester City","Away",5,FALSE,1,"Goal","Shinji Okazaki Assist: Harry Maguire","1:1",NA
"3","Premier League","2017-08-11","Premier League (Matchweek 1)","Arsenal","3-4-3",4,2.5,"Alexandre Lacazette · 2&rsquor; Danny Welbeck · 45+2&rsquor; Aaron Ramsey · 83&rsquor; Olivier Giroud · 85&rsquor;","0","0","Leicester City","4-4-1-1",3,1.5,"Shinji Okazaki · 5&rsquor; Jamie Vardy · 29&rsquor; Jamie Vardy · 56&rsquor;","1","0","https://fbref.com/en/matches/e3c3ddf0/Arsenal-Leicester-City-August-11-2017-Premier-League","Leicester City","Away",29,FALSE,1,"Goal","Jamie Vardy Assist: Marc Albrighton","1:2",NA
"4","Premier League","2017-08-11","Premier League (Matchweek 1)","Arsenal","3-4-3",4,2.5,"Alexandre Lacazette · 2&rsquor; Danny Welbeck · 45+2&rsquor; Aaron Ramsey · 83&rsquor; Olivier Giroud · 85&rsquor;","0","0","Leicester City","4-4-1-1",3,1.5,"Shinji Okazaki · 5&rsquor; Jamie Vardy · 29&rsquor; Jamie Vardy · 56&rsquor;","1","0","https://fbref.com/en/matches/e3c3ddf0/Arsenal-Leicester-City-August-11-2017-Premier-League","Arsenal","Home",47,FALSE,1,"Goal","Danny Welbeck Assist: Sead Kolašinac","2:2",NA
"5","Premier League","2017-08-11","Premier League (Matchweek 1)","Arsenal","3-4-3",4,2.5,"Alexandre Lacazette · 2&rsquor; Danny Welbeck · 45+2&rsquor; Aaron Ramsey · 83&rsquor; Olivier Giroud · 85&rsquor;","0","0","Leicester City","4-4-1-1",3,1.5,"Shinji Okazaki · 5&rsquor; Jamie Vardy · 29&rsquor; Jamie Vardy · 56&rsquor;","1","0","https://fbref.com/en/matches/e3c3ddf0/Arsenal-Leicester-City-August-11-2017-Premier-League","Leicester City","Away",56,FALSE,2,"Goal","Jamie Vardy Assist: Riyad Mahrez","2:3",NA
"6","Premier League","2017-08-11","Premier League (Matchweek 1)","Arsenal","3-4-3",4,2.5,"Alexandre Lacazette · 2&rsquor; Danny Welbeck · 45+2&rsquor; Aaron Ramsey · 83&rsquor; Olivier Giroud · 85&rsquor;","0","0","Leicester City","4-4-1-1",3,1.5,"Shinji Okazaki · 5&rsquor; Jamie Vardy · 29&rsquor; Jamie Vardy · 56&rsquor;","1","0","https://fbref.com/en/matches/e3c3ddf0/Arsenal-Leicester-City-August-11-2017-Premier-League","Arsenal","Home",67,FALSE,2,"Substitute","Olivier Giroud for Rob Holding","2:3",NA
"7","Premier League","2017-08-11","Premier League (Matchweek 1)","Arsenal","3-4-3",4,2.5,"Alexandre Lacazette · 2&rsquor; Danny Welbeck · 45+2&rsquor; Aaron Ramsey · 83&rsquor; Olivier Giroud · 85&rsquor;","0","0","Leicester City","4-4-1-1",3,1.5,"Shinji Okazaki · 5&rsquor; Jamie Vardy · 29&rsquor; Jamie Vardy · 56&rsquor;","1","0","https://fbref.com/en/matches/e3c3ddf0/Arsenal-Leicester-City-August-11-2017-Premier-League","Arsenal","Home",67,FALSE,2,"Substitute","Aaron Ramsey for Mohamed Elneny","2:3",NA
"8","Premier League","2017-08-11","Premier League (Matchweek 1)","Arsenal","3-4-3",4,2.5,"Alexandre Lacazette · 2&rsquor; Danny Welbeck · 45+2&rsquor; Aaron Ramsey · 83&rsquor; Olivier Giroud · 85&rsquor;","0","0","Leicester City","4-4-1-1",3,1.5,"Shinji Okazaki · 5&rsquor; Jamie Vardy · 29&rsquor; Jamie Vardy · 56&rsquor;","1","0","https://fbref.com/en/matches/e3c3ddf0/Arsenal-Leicester-City-August-11-2017-Premier-League","Leicester City","Away",72,FALSE,2,"Substitute","Daniel Amartey for Shinji Okazaki","2:3",NA
"9","Premier League","2017-08-11","Premier League (Matchweek 1)","Arsenal","3-4-3",4,2.5,"Alexandre Lacazette · 2&rsquor; Danny Welbeck · 45+2&rsquor; Aaron Ramsey · 83&rsquor; Olivier Giroud · 85&rsquor;","0","0","Leicester City","4-4-1-1",3,1.5,"Shinji Okazaki · 5&rsquor; Jamie Vardy · 29&rsquor; Jamie Vardy · 56&rsquor;","1","0","https://fbref.com/en/matches/e3c3ddf0/Arsenal-Leicester-City-August-11-2017-Premier-League","Arsenal","Home",75,FALSE,2,"Substitute","Theo Walcott for Danny Welbeck","2:3",NA
"10","Premier League","2017-08-11","Premier League (Matchweek 1)","Arsenal","3-4-3",4,2.5,"Alexandre Lacazette · 2&rsquor; Danny Welbeck · 45+2&rsquor; Aaron Ramsey · 83&rsquor; Olivier Giroud · 85&rsquor;","0","0","Leicester City","4-4-1-1",3,1.5,"Shinji Okazaki · 5&rsquor; Jamie Vardy · 29&rsquor; Jamie Vardy · 56&rsquor;","1","0","https://fbref.com/en/matches/e3c3ddf0/Arsenal-Leicester-City-August-11-2017-Premier-League","Leicester City","Away",82,FALSE,2,"Substitute","Kelechi Iheanacho for Matty James","2:3",NA
"11","Premier League","2017-08-11","Premier League (Matchweek 1)","Arsenal","3-4-3",4,2.5,"Alexandre Lacazette · 2&rsquor; Danny Welbeck · 45+2&rsquor; Aaron Ramsey · 83&rsquor; Olivier Giroud · 85&rsquor;","0","0","Leicester City","4-4-1-1",3,1.5,"Shinji Okazaki · 5&rsquor; Jamie Vardy · 29&rsquor; Jamie Vardy · 56&rsquor;","1","0","https://fbref.com/en/matches/e3c3ddf0/Arsenal-Leicester-City-August-11-2017-Premier-League","Arsenal","Home",83,FALSE,2,"Goal","Aaron Ramsey Assist: Granit Xhaka","3:3",NA
"12","Premier League","2017-08-11","Premier League (Matchweek 1)","Arsenal","3-4-3",4,2.5,"Alexandre Lacazette · 2&rsquor; Danny Welbeck · 45+2&rsquor; Aaron Ramsey · 83&rsquor; Olivier Giroud · 85&rsquor;","0","0","Leicester City","4-4-1-1",3,1.5,"Shinji Okazaki · 5&rsquor; Jamie Vardy · 29&rsquor; Jamie Vardy · 56&rsquor;","1","0","https://fbref.com/en/matches/e3c3ddf0/Arsenal-Leicester-City-August-11-2017-Premier-League","Arsenal","Home",85,FALSE,2,"Goal","Olivier Giroud Assist: Granit Xhaka","4:3",NA
"13","Premier League","2017-08-11","Premier League (Matchweek 1)","Arsenal","3-4-3",4,2.5,"Alexandre Lacazette · 2&rsquor; Danny Welbeck · 45+2&rsquor; Aaron Ramsey · 83&rsquor; Olivier Giroud · 85&rsquor;","0","0","Leicester City","4-4-1-1",3,1.5,"Shinji Okazaki · 5&rsquor; Jamie Vardy · 29&rsquor; Jamie Vardy · 56&rsquor;","1","0","https://fbref.com/en/matches/e3c3ddf0/Arsenal-Leicester-City-August-11-2017-Premier-League","Leicester City","Away",88,FALSE,2,"Substitute","Demarai Gray for Marc Albrighton","4:3",NA
"14","Premier League","2017-08-11","Premier League (Matchweek 1)","Arsenal","3-4-3",4,2.5,"Alexandre Lacazette · 2&rsquor; Danny Welbeck · 45+2&rsquor; Aaron Ramsey · 83&rsquor; Olivier Giroud · 85&rsquor;","0","0","Leicester City","4-4-1-1",3,1.5,"Shinji Okazaki · 5&rsquor; Jamie Vardy · 29&rsquor; Jamie Vardy · 56&rsquor;","1","0","https://fbref.com/en/matches/e3c3ddf0/Arsenal-Leicester-City-August-11-2017-Premier-League","Leicester City","Away",94,FALSE,2,"Yellow Card","Wes Morgan","4:3",NA
"15","Premier League","2017-08-12","Premier League (Matchweek 1)","Watford","4-3-3",3,2.1,"Stefano Okaka · 8&rsquor; Abdoulaye Doucouré · 32&rsquor; Miguel Britos · 90+3&rsquor;","0","0","Liverpool","4-3-3",3,2.6,"Sadio Mané · 29&rsquor; Roberto Firmino (P) · 55&rsquor; Mohamed Salah · 57&rsquor;","3","0","https://fbref.com/en/matches/60f6cc1d/Watford-Liverpool-August-12-2017-Premier-League","Watford","Home",8,FALSE,1,"Goal","Stefano Okaka Assist: José Holebas","1:0",NA
"16","Premier League","2017-08-12","Premier League (Matchweek 1)","Watford","4-3-3",3,2.1,"Stefano Okaka · 8&rsquor; Abdoulaye Doucouré · 32&rsquor; Miguel Britos · 90+3&rsquor;","0","0","Liverpool","4-3-3",3,2.6,"Sadio Mané · 29&rsquor; Roberto Firmino (P) · 55&rsquor; Mohamed Salah · 57&rsquor;","3","0","https://fbref.com/en/matches/60f6cc1d/Watford-Liverpool-August-12-2017-Premier-League","Watford","Home",18,FALSE,1,"Substitute","Kiko Femenía for Daryl Janmaat","1:0",NA
"17","Premier League","2017-08-12","Premier League (Matchweek 1)","Watford","4-3-3",3,2.1,"Stefano Okaka · 8&rsquor; Abdoulaye Doucouré · 32&rsquor; Miguel Britos · 90+3&rsquor;","0","0","Liverpool","4-3-3",3,2.6,"Sadio Mané · 29&rsquor; Roberto Firmino (P) · 55&rsquor; Mohamed Salah · 57&rsquor;","3","0","https://fbref.com/en/matches/60f6cc1d/Watford-Liverpool-August-12-2017-Premier-League","Liverpool","Away",29,FALSE,1,"Goal","Sadio Mané Assist: Emre Can","1:1",NA
"18","Premier League","2017-08-12","Premier League (Matchweek 1)","Watford","4-3-3",3,2.1,"Stefano Okaka · 8&rsquor; Abdoulaye Doucouré · 32&rsquor; Miguel Britos · 90+3&rsquor;","0","0","Liverpool","4-3-3",3,2.6,"Sadio Mané · 29&rsquor; Roberto Firmino (P) · 55&rsquor; Mohamed Salah · 57&rsquor;","3","0","https://fbref.com/en/matches/60f6cc1d/Watford-Liverpool-August-12-2017-Premier-League","Watford","Home",32,FALSE,1,"Goal","Abdoulaye Doucouré","2:1",NA
"19","Premier League","2017-08-12","Premier League (Matchweek 1)","Watford","4-3-3",3,2.1,"Stefano Okaka · 8&rsquor; Abdoulaye Doucouré · 32&rsquor; Miguel Britos · 90+3&rsquor;","0","0","Liverpool","4-3-3",3,2.6,"Sadio Mané · 29&rsquor; Roberto Firmino (P) · 55&rsquor; Mohamed Salah · 57&rsquor;","3","0","https://fbref.com/en/matches/60f6cc1d/Watford-Liverpool-August-12-2017-Premier-League","Liverpool","Away",37,FALSE,1,"Yellow Card","Sadio Mané","2:1",NA
"20","Premier League","2017-08-12","Premier League (Matchweek 1)","Watford","4-3-3",3,2.1,"Stefano Okaka · 8&rsquor; Abdoulaye Doucouré · 32&rsquor; Miguel Britos · 90+3&rsquor;","0","0","Liverpool","4-3-3",3,2.6,"Sadio Mané · 29&rsquor; Roberto Firmino (P) · 55&rsquor; Mohamed Salah · 57&rsquor;","3","0","https://fbref.com/en/matches/60f6cc1d/Watford-Liverpool-August-12-2017-Premier-League","Watford","Home",49,FALSE,2,"Substitute","Richarlison for Roberto Pereyra","2:1",NA
"21","Premier League","2017-08-12","Premier League (Matchweek 1)","Watford","4-3-3",3,2.1,"Stefano Okaka · 8&rsquor; Abdoulaye Doucouré · 32&rsquor; Miguel Britos · 90+3&rsquor;","0","0","Liverpool","4-3-3",3,2.6,"Sadio Mané · 29&rsquor; Roberto Firmino (P) · 55&rsquor; Mohamed Salah · 57&rsquor;","3","0","https://fbref.com/en/matches/60f6cc1d/Watford-Liverpool-August-12-2017-Premier-League","Liverpool","Away",55,FALSE,2,"Penalty","Roberto Firmino Penalty Kick","2:2",NA
"22","Premier League","2017-08-12","Premier League (Matchweek 1)","Watford","4-3-3",3,2.1,"Stefano Okaka · 8&rsquor; Abdoulaye Doucouré · 32&rsquor; Miguel Britos · 90+3&rsquor;","0","0","Liverpool","4-3-3",3,2.6,"Sadio Mané · 29&rsquor; Roberto Firmino (P) · 55&rsquor; Mohamed Salah · 57&rsquor;","3","0","https://fbref.com/en/matches/60f6cc1d/Watford-Liverpool-August-12-2017-Premier-League","Liverpool","Away",57,FALSE,2,"Goal","Mohamed Salah Assist: Roberto Firmino","2:3",NA
"23","Premier League","2017-08-12","Premier League (Matchweek 1)","Watford","4-3-3",3,2.1,"Stefano Okaka · 8&rsquor; Abdoulaye Doucouré · 32&rsquor; Miguel Britos · 90+3&rsquor;","0","0","Liverpool","4-3-3",3,2.6,"Sadio Mané · 29&rsquor; Roberto Firmino (P) · 55&rsquor; Mohamed Salah · 57&rsquor;","3","0","https://fbref.com/en/matches/60f6cc1d/Watford-Liverpool-August-12-2017-Premier-League","Liverpool","Away",61,FALSE,2,"Yellow Card","Trent Alexander-Arnold","2:3",NA
"24","Premier League","2017-08-12","Premier League (Matchweek 1)","Watford","4-3-3",3,2.1,"Stefano Okaka · 8&rsquor; Abdoulaye Doucouré · 32&rsquor; Miguel Britos · 90+3&rsquor;","0","0","Liverpool","4-3-3",3,2.6,"Sadio Mané · 29&rsquor; Roberto Firmino (P) · 55&rsquor; Mohamed Salah · 57&rsquor;","3","0","https://fbref.com/en/matches/60f6cc1d/Watford-Liverpool-August-12-2017-Premier-League","Watford","Home",63,FALSE,2,"Substitute","Andre Gray for Stefano Okaka","2:3",NA
"25","Premier League","2017-08-12","Premier League (Matchweek 1)","Watford","4-3-3",3,2.1,"Stefano Okaka · 8&rsquor; Abdoulaye Doucouré · 32&rsquor; Miguel Britos · 90+3&rsquor;","0","0","Liverpool","4-3-3",3,2.6,"Sadio Mané · 29&rsquor; Roberto Firmino (P) · 55&rsquor; Mohamed Salah · 57&rsquor;","3","0","https://fbref.com/en/matches/60f6cc1d/Watford-Liverpool-August-12-2017-Premier-League","Liverpool","Away",81,FALSE,2,"Substitute","Divock Origi for Roberto Firmino","2:3",NA
"26","Premier League","2017-08-12","Premier League (Matchweek 1)","Watford","4-3-3",3,2.1,"Stefano Okaka · 8&rsquor; Abdoulaye Doucouré · 32&rsquor; Miguel Britos · 90+3&rsquor;","0","0","Liverpool","4-3-3",3,2.6,"Sadio Mané · 29&rsquor; Roberto Firmino (P) · 55&rsquor; Mohamed Salah · 57&rsquor;","3","0","https://fbref.com/en/matches/60f6cc1d/Watford-Liverpool-August-12-2017-Premier-League","Liverpool","Away",86,FALSE,2,"Substitute","James Milner for Mohamed Salah","2:3",NA
"27","Premier League","2017-08-12","Premier League (Matchweek 1)","Watford","4-3-3",3,2.1,"Stefano Okaka · 8&rsquor; Abdoulaye Doucouré · 32&rsquor; Miguel Britos · 90+3&rsquor;","0","0","Liverpool","4-3-3",3,2.6,"Sadio Mané · 29&rsquor; Roberto Firmino (P) · 55&rsquor; Mohamed Salah · 57&rsquor;","3","0","https://fbref.com/en/matches/60f6cc1d/Watford-Liverpool-August-12-2017-Premier-League","Liverpool","Away",88,FALSE,2,"Yellow Card","Simon Mignolet","2:3",NA
